"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EGP","EastGroup Properties, Inc.","111.78","4077658836.72","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/egp",
"EHIC","eHi Car Services Limited","11.8","825513686.6","n/a","2014","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/ehic",
"EARN","Ellington Residential Mortgage REIT","11.93","148732538.79","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/earn",
"ESRT","Empire State Realty Trust, Inc.","15.9","4841193108.6","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/esrt",
"EBF","Ennis, Inc.","20.83","544171856.07","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ebf",
"ETM","Entercom Communications Corp.","5.38","745528475.08","n/a","1999","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/etm",
"EVC","Entravision Communications Corporation","3.39","301224684.21","n/a","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/evc",
"EPR","EPR Properties","77.83","5829905260.73","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/epr",
"EQC","Equity Commonwealth","32.76","3986384678.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqc",
"ELS","Equity Lifestyle Properties, Inc.","114.16","10266364163.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/els",
"EQR","Equity Residential","74.98","27737632050.14","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqr",
"EROS","Eros International PLC","8.97","660299056.95","n/a","2013","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/eros",
"EPRT","Essential Properties Realty Trust, Inc.","19.62","1134535525.2","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eprt",
"ESS","Essex Property Trust, Inc.","288.27","18936122483.34","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ess",
"EVRI","Everi Holdings Inc.","10.33","726405889.24","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/evri",
"EVH","Evolent Health, Inc","12.45","1027948480.35","n/a","2015","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/evh",
"XAN","Exantas Capital Corp.","10.66","339552958.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/xan",
"EXPR","Express, Inc.","4.35","289303957.95","n/a","2010","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/expr",
"EXR","Extra Space Storage Inc","101.18","12880062331.18","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/exr",
