"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SUN","Sunoco LP","31.46","2602534854.92","n/a","2012","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sun",
"SPN","Superior Energy Services, Inc.","4.95","771862702.05","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/spn",
"TALO","Talos Energy, Inc.","27.05","1464914525.25","n/a","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/talo",
"FTI","TechnipFMC plc","24.36","10956913144.8","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/fti",
"TTI","Tetra Technologies, Inc.","2.39","300247829.73","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tti",
"TPL","Texas Pacific Land Trust","798.12","6193741621.68","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tpl",
"THR","Thermon Group Holdings, Inc.","24.62","802673180.7","n/a","2011","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/thr",
"TOT","Total S.A.","56.22","146290826873.1","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/tot",
"RIG","Transocean Ltd.","9.26","5651950036.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/rig",
"TREC","Trecora Resources","9.25","228353177.5","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/trec",
"UNT","Unit Corporation","14.86","827941840.4","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/unt",
"EGY","VAALCO Energy, Inc. ","2.29","136474249.18","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/egy",
"VLO","Valero Energy Corporation","86.43","36094322877.66","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vlo",
"VET","Vermilion Energy Inc.","25.07","3833069025.92","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vet",
"VOC","VOC Energy Trust","5.91","100470000","n/a","2011","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/voc",
